epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-06, 524288, 2, Classic, 4, 316.823, 0.996844, 10.4429
1e-06, 524288, 2, Classic, 5, 316.823, 0.996844, 10.4856
1e-06, 524288, 2, Classic, 6, 316.823, 0.996844, 10.4468
1e-06, 524288, 2, Classic, 7, 316.823, 0.996844, 10.7239
1e-06, 524288, 2, Classic, 8, 316.823, 0.996844, 10.7072
1e-06, 524288, 2, Classic, mean, N.A, N.A, 10.5799
1e-06, 524288, 2, Classic, stddev, N.A, N.A, 0.148818
1e-06, 524288, 4, Classic, 0, 316.823, 0.996844, 5.8662
1e-06, 524288, 4, Classic, 1, 316.823, 0.996844, 6.33284
1e-06, 524288, 4, Classic, 2, 316.823, 0.996844, 5.92356
1e-06, 524288, 4, Classic, 3, 316.823, 0.996844, 5.72858
1e-06, 524288, 4, Classic, 4, 316.823, 0.996844, 5.48184
1e-06, 524288, 4, Classic, 5, 316.823, 0.996844, 5.59741
1e-06, 524288, 4, Classic, 6, 316.823, 0.996844, 5.34277
1e-06, 524288, 4, Classic, 7, 316.823, 0.996844, 5.60769
1e-06, 524288, 4, Classic, 8, 316.823, 0.996844, 5.53272
1e-06, 524288, 4, Classic, mean, N.A, N.A, 5.71262
1e-06, 524288, 4, Classic, stddev, N.A, N.A, 0.295742
1e-06, 524288, 8, Classic, 0, 316.823, 0.996844, 4.23238
1e-06, 524288, 8, Classic, 1, 316.823, 0.996844, 4.46998
1e-06, 524288, 8, Classic, 2, 316.823, 0.996844, 4.47341
1e-06, 524288, 8, Classic, 3, 316.823, 0.996844, 4.39302
1e-06, 524288, 8, Classic, 4, 316.823, 0.996844, 4.46978
1e-06, 524288, 8, Classic, 5, 316.823, 0.996844, 4.3528
1e-06, 524288, 8, Classic, 6, 316.823, 0.996844, 4.02728
1e-06, 524288, 8, Classic, 7, 316.823, 0.996844, 4.33671
1e-06, 524288, 8, Classic, 8, 316.823, 0.996844, 4.13822
1e-06, 524288, 8, Classic, mean, N.A, N.A, 4.32151
1e-06, 524288, 8, Classic, stddev, N.A, N.A, 0.158721
1e-06, 524288, 16, Classic, 0, 316.823, 0.996844, 4.00333
1e-06, 524288, 16, Classic, 1, 316.823, 0.996844, 4.37072
1e-06, 524288, 16, Classic, 2, 316.823, 0.996844, 4.5131
1e-06, 524288, 16, Classic, 3, 316.823, 0.996844, 4.94742
1e-06, 524288, 16, Classic, 4, 316.823, 0.996844, 4.49254
1e-06, 524288, 16, Classic, 5, 316.823, 0.996844, 4.46776
1e-06, 524288, 16, Classic, 6, 316.823, 0.996844, 5.02309
1e-06, 524288, 16, Classic, 7, 316.823, 0.996844, 4.40302
1e-06, 524288, 16, Classic, 8, 316.823, 0.996844, 4.54553
1e-06, 524288, 16, Classic, mean, N.A, N.A, 4.52961
1e-06, 524288, 16, Classic, stddev, N.A, N.A, 0.304559
1e-06, 524288, 1, TaskBased, 0, 316.823, 0.996844, 20.9025
1e-06, 524288, 1, TaskBased, 1, 316.823, 0.996844, 20.778
1e-06, 524288, 1, TaskBased, 2, 316.823, 0.996844, 20.653
1e-06, 524288, 1, TaskBased, 3, 316.823, 0.996844, 20.6178
1e-06, 524288, 1, TaskBased, 4, 316.823, 0.996844, 20.625
1e-06, 524288, 1, TaskBased, 5, 316.823, 0.996844, 20.6105
1e-06, 524288, 1, TaskBased, 6, 316.823, 0.996844, 20.5798
1e-06, 524288, 1, TaskBased, 7, 316.823, 0.996844, 20.6131
1e-06, 524288, 1, TaskBased, 8, 316.823, 0.996844, 20.6292
1e-06, 524288, 1, TaskBased, mean, N.A, N.A, 20.6677
1e-06, 524288, 1, TaskBased, stddev, N.A, N.A, 0.104458
1e-06, 524288, 2, TaskBased, 0, 316.823, 0.996844, 10.9468
1e-06, 524288, 2, TaskBased, 1, 316.823, 0.996844, 10.5703
1e-06, 524288, 2, TaskBased, 2, 316.823, 0.996844, 10.455
1e-06, 524288, 2, TaskBased, 3, 316.823, 0.996844, 10.4525
1e-06, 524288, 2, TaskBased, 4, 316.823, 0.996844, 10.8062
1e-06, 524288, 2, TaskBased, 5, 316.823, 0.996844, 10.5905
1e-06, 524288, 2, TaskBased, 6, 316.823, 0.996844, 10.4799
1e-06, 524288, 2, TaskBased, 7, 316.823, 0.996844, 10.6171
1e-06, 524288, 2, TaskBased, 8, 316.823, 0.996844, 10.5449
1e-06, 524288, 2, TaskBased, mean, N.A, N.A, 10.607
1e-06, 524288, 2, TaskBased, stddev, N.A, N.A, 0.167287
1e-06, 524288, 4, TaskBased, 0, 316.823, 0.996844, 6.37855
1e-06, 524288, 4, TaskBased, 1, 316.823, 0.996844, 6.99341
1e-06, 524288, 4, TaskBased, 2, 316.823, 0.996844, 5.95371
1e-06, 524288, 4, TaskBased, 3, 316.823, 0.996844, 5.94482
1e-06, 524288, 4, TaskBased, 4, 316.823, 0.996844, 6.13724
1e-06, 524288, 4, TaskBased, 5, 316.823, 0.996844, 5.6377
1e-06, 524288, 4, TaskBased, 6, 316.823, 0.996844, 5.74561
1e-06, 524288, 4, TaskBased, 7, 316.823, 0.996844, 6.04495
1e-06, 524288, 4, TaskBased, 8, 316.823, 0.996844, 5.49677
1e-06, 524288, 4, TaskBased, mean, N.A, N.A, 6.03697
1e-06, 524288, 4, TaskBased, stddev, N.A, N.A, 0.44625
1e-06, 524288, 8, TaskBased, 0, 316.823, 0.996844, 4.03849
1e-06, 524288, 8, TaskBased, 1, 316.823, 0.996844, 3.64461
1e-06, 524288, 8, TaskBased, 2, 316.823, 0.996844, 3.69413
1e-06, 524288, 8, TaskBased, 3, 316.823, 0.996844, 3.83693
1e-06, 524288, 8, TaskBased, 4, 316.823, 0.996844, 3.90049
1e-06, 524288, 8, TaskBased, 5, 316.823, 0.996844, 3.79334
1e-06, 524288, 8, TaskBased, 6, 316.823, 0.996844, 3.96443
1e-06, 524288, 8, TaskBased, 7, 316.823, 0.996844, 3.64967
1e-06, 524288, 8, TaskBased, 8, 316.823, 0.996844, 3.87369
1e-06, 524288, 8, TaskBased, mean, N.A, N.A, 3.82175
1e-06, 524288, 8, TaskBased, stddev, N.A, N.A, 0.138991
1e-06, 524288, 16, TaskBased, 0, 316.823, 0.996844, 3.47011
1e-06, 524288, 16, TaskBased, 1, 316.823, 0.996844, 3.12446
1e-06, 524288, 16, TaskBased, 2, 316.823, 0.996844, 3.48764
1e-06, 524288, 16, TaskBased, 3, 316.823, 0.996844, 3.6407
1e-06, 524288, 16, TaskBased, 4, 316.823, 0.996844, 3.15308
1e-06, 524288, 16, TaskBased, 5, 316.823, 0.996844, 3.38051
1e-06, 524288, 16, TaskBased, 6, 316.823, 0.996844, 3.51454
1e-06, 524288, 16, TaskBased, 7, 316.823, 0.996844, 3.5766
1e-06, 524288, 16, TaskBased, 8, 316.823, 0.996844, 3.21521
1e-06, 524288, 16, TaskBased, mean, N.A, N.A, 3.39587
1e-06, 524288, 16, TaskBased, stddev, N.A, N.A, 0.189111
0.0001, 524288, 1, Classic, 0, 502.238, 0.998009, 11.2189
0.0001, 524288, 1, Classic, 1, 502.238, 0.998009, 11.1339
0.0001, 524288, 1, Classic, 2, 502.238, 0.998009, 11.0641
0.0001, 524288, 1, Classic, 3, 502.238, 0.998009, 11.0354
0.0001, 524288, 1, Classic, 4, 502.238, 0.998009, 11.0045
0.0001, 524288, 1, Classic, 5, 502.238, 0.998009, 11.001
0.0001, 524288, 1, Classic, 6, 502.238, 0.998009, 10.9875
0.0001, 524288, 1, Classic, 7, 502.238, 0.998009, 10.9764
0.0001, 524288, 1, Classic, 8, 502.238, 0.998009, 10.9899
0.0001, 524288, 1, Classic, mean, N.A, N.A, 11.0457
0.0001, 524288, 1, Classic, stddev, N.A, N.A, 0.0815516
0.0001, 524288, 2, Classic, 0, 502.238, 0.998009, 6.01845
0.0001, 524288, 2, Classic, 1, 502.238, 0.998009, 6.02205
0.0001, 524288, 2, Classic, 2, 502.238, 0.998009, 6.02099
0.0001, 524288, 2, Classic, 3, 502.238, 0.998009, 6.03802
0.0001, 524288, 2, Classic, 4, 502.238, 0.998009, 6.04288
0.0001, 524288, 2, Classic, 5, 502.238, 0.998009, 5.6722
0.0001, 524288, 2, Classic, 6, 502.238, 0.998009, 5.62846
0.0001, 524288, 2, Classic, 7, 502.238, 0.998009, 5.6718
0.0001, 524288, 2, Classic, 8, 502.238, 0.998009, 5.60867
0.0001, 524288, 2, Classic, mean, N.A, N.A, 5.85817
0.0001, 524288, 2, Classic, stddev, N.A, N.A, 0.203056
0.0001, 524288, 4, Classic, 0, 502.238, 0.998009, 3.42162
0.0001, 524288, 4, Classic, 1, 502.238, 0.998009, 3.63261
0.0001, 524288, 4, Classic, 2, 502.238, 0.998009, 3.4669
0.0001, 524288, 4, Classic, 3, 502.238, 0.998009, 3.0738
0.0001, 524288, 4, Classic, 4, 502.238, 0.998009, 2.95445
0.0001, 524288, 4, Classic, 5, 502.238, 0.998009, 3.07649
0.0001, 524288, 4, Classic, 6, 502.238, 0.998009, 3.1141
0.0001, 524288, 4, Classic, 7, 502.238, 0.998009, 3.16298
0.0001, 524288, 4, Classic, 8, 502.238, 0.998009, 3.0744
0.0001, 524288, 4, Classic, mean, N.A, N.A, 3.21971
0.0001, 524288, 4, Classic, stddev, N.A, N.A, 0.229132
0.0001, 524288, 8, Classic, 0, 502.238, 0.998009, 2.17124
0.0001, 524288, 8, Classic, 1, 502.238, 0.998009, 2.11828
0.0001, 524288, 8, Classic, 2, 502.238, 0.998009, 2.43875
0.0001, 524288, 8, Classic, 3, 502.238, 0.998009, 2.40132
0.0001, 524288, 8, Classic, 4, 502.238, 0.998009, 2.08847
0.0001, 524288, 8, Classic, 5, 502.238, 0.998009, 2.29546
0.0001, 524288, 8, Classic, 6, 502.238, 0.998009, 2.0167
0.0001, 524288, 8, Classic, 7, 502.238, 0.998009, 2.14126
0.0001, 524288, 8, Classic, 8, 502.238, 0.998009, 1.98366
0.0001, 524288, 8, Classic, mean, N.A, N.A, 2.18391
0.0001, 524288, 8, Classic, stddev, N.A, N.A, 0.161288
0.0001, 524288, 16, Classic, 0, 502.238, 0.998009, 2.14828
0.0001, 524288, 16, Classic, 1, 502.238, 0.998009, 2.35246
0.0001, 524288, 16, Classic, 2, 502.238, 0.998009, 2.33932
0.0001, 524288, 16, Classic, 3, 502.238, 0.998009, 2.28345
0.0001, 524288, 16, Classic, 4, 502.238, 0.998009, 2.18994
