epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-08, 131072, 1, Classic, 5, 66.4195, 0.984944, 31.6014
1e-08, 131072, 1, Classic, 6, 66.4195, 0.984944, 31.6278
1e-08, 131072, 1, Classic, 7, 66.4195, 0.984944, 31.6034
1e-08, 131072, 1, Classic, 8, 66.4195, 0.984944, 31.6423
1e-08, 131072, 1, Classic, mean, N.A, N.A, 31.6158
1e-08, 131072, 1, Classic, stddev, N.A, N.A, 0.0138795
1e-08, 131072, 1, TaskBased, 0, 66.4195, 0.984944, 31.7569
1e-08, 131072, 1, TaskBased, 1, 66.4195, 0.984944, 31.7169
1e-08, 131072, 1, TaskBased, 2, 66.4195, 0.984944, 31.713
1e-08, 131072, 1, TaskBased, 3, 66.4195, 0.984944, 31.712
1e-08, 131072, 1, TaskBased, 4, 66.4195, 0.984944, 31.7224
1e-08, 131072, 1, TaskBased, 5, 66.4195, 0.984944, 31.7097
1e-08, 131072, 1, TaskBased, 6, 66.4195, 0.984944, 31.7161
1e-08, 131072, 1, TaskBased, 7, 66.4195, 0.984944, 31.7109
1e-08, 131072, 1, TaskBased, 8, 66.4195, 0.984944, 31.7199
1e-08, 131072, 1, TaskBased, mean, N.A, N.A, 31.7197
1e-08, 131072, 1, TaskBased, stddev, N.A, N.A, 0.0145414
1e-08, 262144, 1, Classic, 0, 119.501, 0.991632, 71.2296
1e-08, 262144, 1, Classic, 1, 119.501, 0.991632, 71.2249
1e-08, 262144, 1, Classic, 2, 119.501, 0.991632, 71.2222
1e-08, 262144, 1, Classic, 3, 119.501, 0.991632, 71.2755
1e-08, 262144, 1, Classic, 4, 119.501, 0.991632, 71.2565
1e-08, 262144, 1, Classic, 5, 119.501, 0.991632, 71.2858
1e-08, 262144, 1, Classic, 6, 119.501, 0.991632, 71.2813
1e-08, 262144, 1, Classic, 7, 119.501, 0.991632, 71.3366
1e-08, 262144, 1, Classic, 8, 119.501, 0.991632, 71.2363
1e-08, 262144, 1, Classic, mean, N.A, N.A, 71.261
1e-08, 262144, 1, Classic, stddev, N.A, N.A, 0.0377159
1e-08, 262144, 1, TaskBased, 0, 119.501, 0.991632, 71.4352
1e-08, 262144, 1, TaskBased, 1, 119.501, 0.991632, 71.4206
1e-08, 262144, 1, TaskBased, 2, 119.501, 0.991632, 71.4316
1e-08, 262144, 1, TaskBased, 3, 119.501, 0.991632, 71.4146
1e-08, 262144, 1, TaskBased, 4, 119.501, 0.991632, 71.4379
