epsilon, dim, number_of_threads, algo_type, id_rep, compression_ratio, space_saving, time (s)
1e-08, 524288, 2, TaskBased, 7, 216.496, 0.995381, 40.5481
1e-08, 524288, 2, TaskBased, 8, 216.496, 0.995381, 43.0107
1e-08, 524288, 2, TaskBased, mean, N.A, N.A, 44.4388
1e-08, 524288, 2, TaskBased, stddev, N.A, N.A, 5.57799
1e-08, 524288, 4, TaskBased, 0, 216.496, 0.995381, 29.0991
1e-08, 524288, 4, TaskBased, 1, 216.496, 0.995381, 27.5228
1e-08, 524288, 4, TaskBased, 2, 216.496, 0.995381, 27.2005
1e-08, 524288, 4, TaskBased, 3, 216.496, 0.995381, 27.2178
1e-08, 524288, 4, TaskBased, 4, 216.496, 0.995381, 27.283
1e-08, 524288, 4, TaskBased, 5, 216.496, 0.995381, 26.6783
1e-08, 524288, 4, TaskBased, 6, 216.496, 0.995381, 26.3652
1e-08, 524288, 4, TaskBased, 7, 216.496, 0.995381, 26.5858
1e-08, 524288, 4, TaskBased, 8, 216.496, 0.995381, 26.7114
1e-08, 524288, 4, TaskBased, mean, N.A, N.A, 27.1849
1e-08, 524288, 4, TaskBased, stddev, N.A, N.A, 0.814011
1e-08, 524288, 8, TaskBased, 0, 216.496, 0.995381, 16.911
1e-08, 524288, 8, TaskBased, 1, 216.496, 0.995381, 17.4868
1e-08, 524288, 8, TaskBased, 2, 216.496, 0.995381, 16.69
1e-08, 524288, 8, TaskBased, 3, 216.496, 0.995381, 16.5912
1e-08, 524288, 8, TaskBased, 4, 216.496, 0.995381, 17.6144
1e-08, 524288, 8, TaskBased, 5, 216.496, 0.995381, 17.3525
1e-08, 524288, 8, TaskBased, 6, 216.496, 0.995381, 16.9064
1e-08, 524288, 8, TaskBased, 7, 216.496, 0.995381, 16.7542
1e-08, 524288, 8, TaskBased, 8, 216.496, 0.995381, 16.8686
1e-08, 524288, 8, TaskBased, mean, N.A, N.A, 17.0195
1e-08, 524288, 8, TaskBased, stddev, N.A, N.A, 0.369611
1e-08, 524288, 16, TaskBased, 0, 216.496, 0.995381, 13.5753
1e-08, 524288, 16, TaskBased, 1, 216.496, 0.995381, 13.5985
1e-08, 524288, 16, TaskBased, 2, 216.496, 0.995381, 13.5898
1e-08, 524288, 16, TaskBased, 3, 216.496, 0.995381, 13.2855
1e-08, 524288, 16, TaskBased, 4, 216.496, 0.995381, 13.3158
1e-08, 524288, 16, TaskBased, 5, 216.496, 0.995381, 13.3301
1e-08, 524288, 16, TaskBased, 6, 216.496, 0.995381, 13.1819
1e-08, 524288, 16, TaskBased, 7, 216.496, 0.995381, 13.1762
1e-08, 524288, 16, TaskBased, 8, 216.496, 0.995381, 13.0886
1e-08, 524288, 16, TaskBased, mean, N.A, N.A, 13.3491
1e-08, 524288, 16, TaskBased, stddev, N.A, N.A, 0.194475
1e-06, 524288, 1, Classic, 0, 316.823, 0.996844, 56.7338
1e-06, 524288, 1, Classic, 1, 316.823, 0.996844, 53.1989
1e-06, 524288, 1, Classic, 2, 316.823, 0.996844, 53.2641
1e-06, 524288, 1, Classic, 3, 316.823, 0.996844, 53.1804
1e-06, 524288, 1, Classic, 4, 316.823, 0.996844, 53.0887
1e-06, 524288, 1, Classic, 5, 316.823, 0.996844, 53.1604
1e-06, 524288, 1, Classic, 6, 316.823, 0.996844, 53.2139
1e-06, 524288, 1, Classic, 7, 316.823, 0.996844, 53.0709
1e-06, 524288, 1, Classic, 8, 316.823, 0.996844, 52.9878
1e-06, 524288, 1, Classic, mean, N.A, N.A, 53.5443
1e-06, 524288, 1, Classic, stddev, N.A, N.A, 1.19903
1e-06, 524288, 2, Classic, 0, 316.823, 0.996844, 35.1595
1e-06, 524288, 2, Classic, 1, 316.823, 0.996844, 35.9397
1e-06, 524288, 2, Classic, 2, 316.823, 0.996844, 34.3365
1e-06, 524288, 2, Classic, 3, 316.823, 0.996844, 34.4063
1e-06, 524288, 2, Classic, 4, 316.823, 0.996844, 33.2682
1e-06, 524288, 2, Classic, 5, 316.823, 0.996844, 34.5481
1e-06, 524288, 2, Classic, 6, 316.823, 0.996844, 33.8247
1e-06, 524288, 2, Classic, 7, 316.823, 0.996844, 33.3068
1e-06, 524288, 2, Classic, 8, 316.823, 0.996844, 34.0585
1e-06, 524288, 2, Classic, mean, N.A, N.A, 34.3165
1e-06, 524288, 2, Classic, stddev, N.A, N.A, 0.854002
1e-06, 524288, 4, Classic, 0, 316.823, 0.996844, 18.5699
1e-06, 524288, 4, Classic, 1, 316.823, 0.996844, 17.9295
1e-06, 524288, 4, Classic, 2, 316.823, 0.996844, 17.7759
1e-06, 524288, 4, Classic, 3, 316.823, 0.996844, 17.6377
1e-06, 524288, 4, Classic, 4, 316.823, 0.996844, 17.7982
1e-06, 524288, 4, Classic, 5, 316.823, 0.996844, 17.6086
1e-06, 524288, 4, Classic, 6, 316.823, 0.996844, 17.7097
1e-06, 524288, 4, Classic, 7, 316.823, 0.996844, 17.7152
1e-06, 524288, 4, Classic, 8, 316.823, 0.996844, 17.4147
1e-06, 524288, 4, Classic, mean, N.A, N.A, 17.7955
1e-06, 524288, 4, Classic, stddev, N.A, N.A, 0.323407
1e-06, 524288, 8, Classic, 0, 316.823, 0.996844, 11.601
1e-06, 524288, 8, Classic, 1, 316.823, 0.996844, 11.2984
1e-06, 524288, 8, Classic, 2, 316.823, 0.996844, 11.2874
1e-06, 524288, 8, Classic, 3, 316.823, 0.996844, 11.1933
1e-06, 524288, 8, Classic, 4, 316.823, 0.996844, 11.1312
1e-06, 524288, 8, Classic, 5, 316.823, 0.996844, 11.2285
1e-06, 524288, 8, Classic, 6, 316.823, 0.996844, 11.2992
1e-06, 524288, 8, Classic, 7, 316.823, 0.996844, 11.4481
1e-06, 524288, 8, Classic, 8, 316.823, 0.996844, 10.9497
1e-06, 524288, 8, Classic, mean, N.A, N.A, 11.2708
1e-06, 524288, 8, Classic, stddev, N.A, N.A, 0.184649
1e-06, 524288, 16, Classic, 0, 316.823, 0.996844, 10.0753
1e-06, 524288, 16, Classic, 1, 316.823, 0.996844, 10.029
1e-06, 524288, 16, Classic, 2, 316.823, 0.996844, 9.90007
1e-06, 524288, 16, Classic, 3, 316.823, 0.996844, 9.8421
1e-06, 524288, 16, Classic, 4, 316.823, 0.996844, 9.9392
1e-06, 524288, 16, Classic, 5, 316.823, 0.996844, 10.0262
1e-06, 524288, 16, Classic, 6, 316.823, 0.996844, 10.0043
1e-06, 524288, 16, Classic, 7, 316.823, 0.996844, 10.0907
1e-06, 524288, 16, Classic, 8, 316.823, 0.996844, 10.052
1e-06, 524288, 16, Classic, mean, N.A, N.A, 9.99543
1e-06, 524288, 16, Classic, stddev, N.A, N.A, 0.0840899
1e-06, 524288, 1, TaskBased, 0, 316.823, 0.996844, 55.8664
1e-06, 524288, 1, TaskBased, 1, 316.823, 0.996844, 52.4915
1e-06, 524288, 1, TaskBased, 2, 316.823, 0.996844, 52.4717
1e-06, 524288, 1, TaskBased, 3, 316.823, 0.996844, 52.3444
1e-06, 524288, 1, TaskBased, 4, 316.823, 0.996844, 52.5617
1e-06, 524288, 1, TaskBased, 5, 316.823, 0.996844, 52.5082
1e-06, 524288, 1, TaskBased, 6, 316.823, 0.996844, 52.4048
1e-06, 524288, 1, TaskBased, 7, 316.823, 0.996844, 52.4286
1e-06, 524288, 1, TaskBased, 8, 316.823, 0.996844, 52.5441
1e-06, 524288, 1, TaskBased, mean, N.A, N.A, 52.8468
1e-06, 524288, 1, TaskBased, stddev, N.A, N.A, 1.1344
1e-06, 524288, 2, TaskBased, 0, 316.823, 0.996844, 41.549
1e-06, 524288, 2, TaskBased, 1, 316.823, 0.996844, 36.4667
1e-06, 524288, 2, TaskBased, 2, 316.823, 0.996844, 31.8461
1e-06, 524288, 2, TaskBased, 3, 316.823, 0.996844, 30.1809
1e-06, 524288, 2, TaskBased, 4, 316.823, 0.996844, 30.3439
1e-06, 524288, 2, TaskBased, 5, 316.823, 0.996844, 30.5913
1e-06, 524288, 2, TaskBased, 6, 316.823, 0.996844, 30.0433
1e-06, 524288, 2, TaskBased, 7, 316.823, 0.996844, 29.6095
1e-06, 524288, 2, TaskBased, 8, 316.823, 0.996844, 29.0046
